Id_Entidad;NIT:cv;Nombre;Depto;Municipio;Consecutivo
923271646;900262356:5;E.S.P. Domiciliarios de Sabanalarga S.A.;05;628;01640
923271647;900266892:1;Instituto Municipal de Deportes y Recreación de Apartadó;05;045;02702
923271648;900258711:1;Instituto de Infraestructura y Concesiones de Cundinamarca;11;000;02572
923271650;900258772:0;Fondo de Desarrollo de Proyectos de Cundinamarca;11;000;02249
923271651;900272057:0;Empresa de Desarrollo Urbano y Hábitat- E.I.C.E - E.D.U - HABITAT;05;631;03195
923271654;900250887:2;E.S.P. Empresas Públicas de Acevedo S.A.;41;006;01874
923271655;900244318:9;E.S.P. Aseo Alcalá S.A.;76;020;01598
923271656;900146438:4;E.S.E. Norte 3;19;000;01484
923271657;900250076:6;E.S.P. Empresas Públicas de Íquira S.A.;41;357;01892
923271658;900085690:1;E.S.P. Empresa de Acueducto, Alcantarillado y Aseo de Ovejas - Sucre;70;508;01669
923271659;900225245:9;E.S.P. Empresas Públicas de Hato Corozal S.A.;85;125;01889
923271662;900245329:4;E.S.P. Empresa de Acueducto, Alcantarillado y Aseo de Saladoblanco S.A.;41;660;01670
923271663;900196377:7;E.S.P. Servicios Públicos de Santana - Boyacá;15;686;01970
923271664;900252764:4;E.S.P. Empresa de Servicios Públicos Domiciliarios Cáqueza S.A.;25;151;01795
923271665;900250077:3;E.S.P. Empresas Públicas de Yaguará S.A.;41;885;01871
923271666;890802585:8;Fondo Rotatorio de la Vivienda - Industria Licorera de Caldas;17;001;02330
923271667;800211751:0;Cuerpo de Bomberos Oficial de Montería;23;001;00546
923271668;900294905:6;Instituto Departamental de Cultura y Turismo de Cundinamarca;11;000;02619
923271669;900294898:2;Instituto Departamental De Acción Comunal De Cundinamarca.;11;000;02616
923271671;900239453:5;E.S.P. Aseobando S.A.;76;497;01601
923271672;900239471:8;E.S.P. Empresas Públicas de la Argentina S.A.;41;378;01896
923271673;900254562:2;E.S.P. Empresa de Acueducto, Alcantarillado y Aseo de San Antonio de Palmito;70;523;01672
923271674;900259275:6;E.S.P. de Galán S.A.;68;296;01746
923271675;900216922:9;E.S.P. Aguas de Morrosquillo S.A.;70;820;01574
923271676;900251503:4;I.P.S. Corporación Universitaria de Caldas;17;001;02484
923271679;900294884:1;Instituto Departamental para la Recreación y el Deporte de Cundinamarca;11;000;02642
923271854;900126313:7;E.S.P. Empresa Regional Aguas del Tequendama S.A.;25;386;01855
923271856;900275140:8;E.S.P. Domiciliarios de Sesquilé S.A.;25;736;01809
923271857;900293428:1;E.S.P. Empresa Colombiana de Procesos Tecnológicos, Tecnología y Comunicaciones S.A.;50;001;01650
923271858;900292948:3;E.S.P. Empresa de Telecomunicaciones de Ipiales S.A.;52;356;01830
923271859;900260682:2;E.S.P. Empresa de Acueducto, Alcantarillado y Aseo de San Luis de Palenque S.A.;85;325;01674
923271860;900158929:0;Fondo de Valorización del Municipio de Medellín;05;001;02267
923271861;900281375:6;Asociación de Municipios Petroleros de Colombia;11;001;00158
923271927;900145457:1;E.S.P. Empresa de Acueducto, Alcantarillado y Aseo de Maní;85;139;01668
923271928;900276577:7;E.S.P. Empresa Regional de Servicio Público de Aseo de Candelaria;76;130;01858
923271931;900010387:2;E.S.P. de Restrepo Agua Viva S.A.;50;606;01769
923271970;890802961:4;E.S.E. Hospital San José de Samaná;17;662;01402
923271971;800178618:8;Instituto para el Fomento de la Recreación y el Deporte de el Santuario;05;697;02786
923271972;900066523:9;C.P.G.A de Onzaga, San Joaquín y Mogotes - En liquidación;68;682;00245
923271977;900259363:6;E.S.P. Empresa de Acueducto, Alcantarillado, Aseo y Servicios Complementarios de Zipacón S.A.;25;898;01683
923271978;900194993:5;E.S.P. Empresa de Servicios Públicos Domiciliarios San Roque - En liquidación;05;670;01792
923271979;900277171:5;E.S.P. Empresa de Acueducto, Alcantarillado y Aseo de Tenza S.A.;15;798;01675
923271980;900132308:4;Instituto Municipal de Vivienda de Interés Social de Cajicá;25;126;02724
923271997;900285304:1;E.S.P. de Tabio S.A.;25;785;01779
923271998;890801562:4;E.S.E. Departamental Hospital San José de Neira;17;000;00850
923271999;800068713:8;Oleoducto de Colombia S.A.;00;000;03067
923272000;900112515:7;Refinería de Cartagena S.A.S;00;000;03254
923272001;800251163:0;Oleoducto Central S.A.;00;000;03066
923272014;900278541:1;E.S.P. Servicios Públicos de Prado S.A.;73;563;01965
923272015;900259214:4;E.S.P. Aguas y Aseo de Risaralda S.A.;66;000;01595
923272016;900305071:8;E.S.P. Servicios Públicos Domiciliarios de Altamira S.A.;41;026;01975
923272017;900283194:9;E.S.E. Centro de Salud San Francisco de Sales;25;658;00790
923272021;900267060:3;E.S.P. de Aseo y Alcantarillado de Restrepo S.A.;76;606;01732
923272022;900312199:0;Instituto de Deporte,Cultura y Turismo de Subachoque;25;769;02794
923272024;900304997:8;E.S.P. del Valle del Guamuez S.A.;86;865;01790
923272025;900297213:1;Instituto de Deportes y Recreación de San Gil;68;679;02550
923272026;900301249:3;Instituto de Cultura y Turismo de San Gil;68;679;02538
923272027;900193766:5;E.S.E. Centro de Salud San José de Leiva;52;405;00797
923272028;900290890:6;E.S.E. Hospital de Girardot;25;000;01130
923272029;810001392:5;E.S.E. Hospital Departamental San Antonio de Marmato - Caldas;17;000;01164
923272030;900285066:3;E.S.P. Empresas Públicas de Chámeza S.A.S.;85;015;01883
923272031;900056950:8;E.S.P. Corporación de Servicios Públicos de Acueducto, Alcantarillado y Aseo Nariño Ltda.;52;480;01615
923272032;900299679:9;E.S.P. Empresas Públicas de Briceño S.A.;05;107;01880
923272033;900300084:0;E.S.P. Cooperativa de Acueducto, Alcantarillado y Aseo de Ricaurte Nariño;52;612;01613
923272035;900275530:7;E.S.P. Servicios Públicos de Macanal S.A.;15;425;01963
923272036;900311356:6;E.S.P. Servicios Públicos Domiciliarios de Armero Guayabal S.A.;73;055;01976
923272037;900202405:1;Sociedad Almidones de Sucre S.A.;00;000;03465
923272064;814005646:3;E.S.P. de la Cruz;52;378;01753
923272065;900310485:3;E.S.P. Empresa de Servicios Públicos Domiciliarios de Angostura S.A.;05;038;01798
923272066;900258919:6;E.S.P. Empresa Aguas de Sucre S.A.;70;000;01647
923272067;900253669:7;E.S.P. Cabrerana de Servicios Públicos S.A.;68;121;01607
923272068;900239658:8;Instituto de Movilidad y Transporte de Tame - Arauca;81;794;02579
923272069;900159905:9;Instituto Municipal de Vivienda de Interés Social y Reforma Urbana de Copacabana;05;212;02725
923272070;900221461:5;Lotería de Bolívar La Millonaria del Caribe;13;000;02921
923272071;900265408:3;Sociedad de Activos Especiales S.A.S.;00;000;03466
923272079;900322072:7;E.S.P. Empresa de Acueducto, Alcantarillado y Aseo del Rosal S.A.;25;260;01678
923272080;900297725:0;E.S.P. Empresa Departamental de Servicios Públicos de Boyacá;15;000;01833
923272081;900322539:4;E.S.P. Aguas y Aseo de Subachoque S.A.;25;769;01596
923272082;900141404:1;I.P.S.I. Karaquita;44;000;02497
923272083;900316141:2;E.S.P. Empresa de Servicios del Gualivá S.A.S;25;491;01711
923272084;900292686:9;E.S.P. Los Palmitos S.A.;70;523;01816
923272087;900334265:3;U.A.E. Agencia Nacional del Espectro;00;000;03627
923272088;900307478:0;E.S.P. Empresas Públicas de Recetor S.A.S.;85;279;01902
923272089;900263342:7;E.S.P. Sociedad Aguas de Arcabuco S.A.;15;051;01982
923272091;900296259:5;Administración Pública Cooperativa de Servicios Públicos Aguas de San Francisco Córdoba;52;215;00012
923272092;900301723:3;Administración Pública Cooperativa del Municipio de Encino;68;264;00013
923272093;900307208:9;E.S.P. Empresa Departamental de Servicios Públicos de Casanare S.A.;85;000;01834
923272100;891500629:0;Terminal de Transportes Popayán S.A.;19;001;03569
923272101;900318911:6;Zona Franca Andina S.A.S. - En Liquidación;17;000;03780
923272102;812007765:3;Asociación de Municipios del Sinú;23;001;00150
923272103;900326035:2;Instituto Municipal del Deporte y la Recreación Espinal;73;268;02733
923272104;900210003:8;I.P.S.I. Ayuuleepala Wayuu;44;430;02496
923272105;900336004:7;Administradora Colombiana de Pensiones;00;000;00015
923272106;900327645:1;E.S.P. de Buenavista S.A.;15;109;01826
923272107;900331282:5;E.S.P. Empresa de Acueducto, Alcantarillado y Aseo de Guadalupe S.A.;41;319;01665
923272108;900306425:6;E.S.P. de Almeida S.A.;15;022;01729
923272109;900270088:1;E.S.P. de Tarso S.A.;05;792;01781
923272110;900221828:4;Instituto de Tránsito y Transporte de Albania - Guajira;44;035;02588
923272112;900185593:4;Instituto Municipal de Transporte y Tránsito de Cereté;23;162;02722
923272114;900316215:9;E.S.P. Empresa Caucana de Servicios S.A.;19;000;01649
923272115;900332363:8;E.S.P. Empresa de Servicios Públicos Domiciliarios de la Estrella S.A.;05;380;01806
923272116;900314551:1;E.S.P. de Aguas de Upía S.A.;50;110;01617
923272118;900304290:1;E.S.P. de Argelia de María S.A.;05;055;01730
923272120;900217714:8;E.S.P. Empresas Públicas Municipales de Betania S.A.;05;091;01921
923272121;900327675:0;Telecali S.A.;76;000;03541
923272122;900331362:6;E.S.P. Hidroeléctricas del Río Arma S.A.S.;05;000;01942
923272125;900252348:3;E.S.P. Empresas Públicas de Aipe S.A.;41;016;01875
923272126;900318372:6;E.S.P. de San Pedro de Cartago S.A.;52;694;01776
923272127;900258155:6;E.S.P. Jaguazul S.A. - Montelibano;23;466;01948
923272128;900143818:6;Fondo para el Desarrollo Empresarial de Albania - En liquidación;44;035;02326
923272129;900106691:0;Corporación para el Desarrollo y la Productividad Bogotá Región;11;001;00525
923272131;860024301:6;Instituto Colombiano para la Evaluación de la Educación;00;000;02529
923272132;900297674:3;E.S.P. Empresas Públicas de Támara S.A.S;85;400;01911
923272133;900332194:1;E.S.P. de Uramita S.A.S.;05;842;01783
923272134;900317391:1;E.S.P. Empresas Públicas de Dabeiba S.A.S.;05;234;01885
923272135;900270369:4;E.S.P. Empresa de Servicios Públicos Domiciliarios Aguas y Aseo de Fredonia S.A.;05;282;01794
923272137;900285704:4;Renting de Antioquia S.A.S.;05;001;03260
923272138;807005126:1;Instituto de Cultura y Turismo de Pamplona;54;518;02537
923272139;900332875:7;E.S.P. Empresas Públicas de Tesalia S.A.;41;797;01914
923272140;900333837:1;E.I.C.E. Amable;63;001;00624
923272141;900315506:2;Asociación Cable Aéreo Manizales;17;001;00102
923272142;800134853:3;Compounding and Masterbatching Industry Limitada;00;000;00445
923272143;900280764:3;E.S.P. de el Paujil S.A.;18;256;01745
923272144;900341305:9;E.S.P. Empresa de Acueducto, Alcantarillado, Aseo y Servicios Complementarios de Otanche S.A.S.;15;507;01682
923272145;900077543:3;E.S.P. Empresa de Servicios Públicos Domiciliarios de Belén;52;083;01800
923272146;900186511:5;E.S.P. Empresas Públicas de Valdivia S.A.;05;854;01916
923272147;900267997:9;Administración Pública Cooperativa de Acueducto, Alcantarillado y Aseo de Rosalía;99;624;00011
923272149;900308816:1;Empresa Departamental de Juegos de Suerte y Azar;08;000;02132
923272150;900330919:3;E.S.P. Empresas Públicas de Timaná S.A.;41;807;01915
923272151;900303124:0;E.S.P. Empresa Oficial de Acueducto, Alcantarillado y Aseo de Toluviejo S.A.;70;823;01850
923272172;900275841:2;Instituto Municipal de Tránsito y Transporte de Campoalegre - Huila - En liquidación.;41;132;02719
923272175;900249731:0;E.S.P. Empresa Municipal de Acueducto, Alcantarillado y Aseo de Colosó S.A.;70;204;01840
923272176;900344248:0;E.S.P. de Acueducto, Alcantarillado y Aseo de Mogotes S.A..;68;464;01722
923272177;900326224:8;E.S.P. de Puerto Triunfo S.A.;05;591;01767
923272179;900306467:5;E.S.P. de Saldaña S.A.;73;671;01772
923272180;825001274:9;Instituto Departamental de Deportes de la Guajira;44;000;02624
923272181;800229393:6;Metropolitana de Telecomunicaciones S.A. E.S.P.;00;000;02979
923272182;900321312:5;E.S.P. de Tópaga S.A.;15;820;01782
923272184;900342664:2;Instituto Municipal para el Deporte y la Recreación de Amalfi;05;031;02750
923272185;890802628:6;E.S.E. Hospital Departamental San Simón - Victoria;17;000;01167
923272186;900325093:5;E.S.P. de Herveo S.A.;73;347;01752
923272187;900304351:0;E.S.P. de Cravo Norte Jagüey S.A.;81;220;01741
923272188;802008432:4;Instituto Municipal para la Recreación y el Deporte Palmar de Varela;08;520;02766
923272189;900357764:6;Comercializadora Lottired S.A.S.;05;000;00437
923272190;900029195:9;Asociación de Municipios del Departamento del Caquetá;18;001;00137
923272192;900345914:2;E.S.P. de Maceo S.A.S.;05;425;01547
923272193;900373913:4;U.A.E. de Gestión Pensional y Contribuciones Parafiscales de la Protección Social;00;000;03641
923272194;900314568:4;Instituto de Financiamiento, Promoción y Desarrollo de Mariquita;73;443;02567
923272197;900303862:8;E.S.P. de Policarpa S.A.;52;540;01764
923272198;820000048:8;Cooperativa de Organismos de Salud de Boyacá;15;000;00465
923272199;900191468:6;E.S.P. Empresas Públicas de Jericó S.A.;05;368;01895
923272215;900354769:9;E.S.P. Empresa de Servicios de Acueducto, Alcantarillado y Aseo de Apulo S.A.;25;599;01706
923272216;900273263:6;E.S.P. de Roncesvalles S.A.;73;622;01770
923272217;900348192:5;Instituto de Cultura, Turismo, Recreación y Deporte de Apulo;25;599;02542
923272218;900325136:3;E.S.P. Empresa de Servicios Públicos Domiciliarios de la Provincia de Lengupa S.A.;15;455;01756
923272232;900376180:6;E.S.P. Rio Luisa Empresa de Servicios Públicos de San Luis S.A.;73;678;01956
923272233;890201724:6;E.S.E. Edmundo Germán Arias Duarte de Puerto Wilches;68;575;00851
923272234;900358918:8;U.A.E. Sistema Estratégico de Transporte Público de Pasajeros para Pasto;52;000;03656
923272235;817000433:1;Instituto Silviano para la Recreación y el Deporte;19;743;02800
923272252;900259198:7;E.S.P. Empresa Municipal de Acueducto, Alcantarillado y Aseo de San Juan de Betulia S.A.;70;702;01842
923272253;830053105:3;Patrimonio Autónomo Cajanal Archivo;00;000;03139
923272255;830053105:3;PAP Caja Agraria Pensiones;00;000;03108
923272257;830053105:3;PAR Electrificadora de La Guajira S.A. E.S.P. - En Liquidación;00;000;03122
923272258;830053105:3;PAR Electrificadora de Sucre S.A. E.S.P. - En Liquidación;11;000;03123
923272259;830053105:3;PAR Electrificadora de Córdoba S.A. E.S.P. - En Liquidación;11;000;03121
923272260;830053105:3;PAR Electrificadora del Atlántico S.A. E.S.P. - En Liquidación;11;000;03124
923272262;830053105:3;PAR Empresa de Energía Eléctrica de Magangué;00;000;03127
923272263;830053105:3;PAR Electrificadora de Bolívar S.A. E.S.P. - En Liquidación;00;000;03120
923272264;830053105:3;PAR Electrificadora del Magdalena S.A. E.S.P. - En Liquidación;11;000;03126
923272265;830053105:3;PAP PAR Instituto Nacional de Vivienda de Interés Social y Reforma Urbana - En Liquidación;00;000;03114
923272266;830053105:3;PAP Banco Central Hipotecario - En Liquidación / Archivo Bogotá;00;000;03104
923272267;830053105:3;PAR Banco Central Hipotecario - En Liquidación;00;000;03116
923272268;830053105:3;PAR Banco del Estado - En Liquidación;00;000;03117
923272269;830053105:3;PAR E.S.E. Luis Carlos Galán Sarmiento - En Liquidación Archivo;00;000;03129
923272270;830053105:3;PAR E.S.E. Luis Carlos Galán Sarmiento - En Liquidación;00;000;03128
923272271;830053105:3;PAP PAR E.S.E. Policarpa Salavarrieta - En Liquidación;00;000;03106
923272272;830053105:3;PAR E.S.E. Policarpa Salavarrieta - En Liquidación - Archivo;00;000;03130
923272273;830053105:3;PAP PAR E.S.E. José Prudencio Padilla - En Liquidación;00;000;03105
923272274;830053105:3;PAP E.S.E. José Prudencio Padilla - Archivo;00;000;03110
923272275;830053105:3;PA E.S.E. Rita Arango Álvarez del Pino - En Liquidación - Archivo;00;000;03079
923272276;830053105:3;PAP PAR ESE Rita Arango Álvarez del Pino - En Liquidación;00;000;03113
923272281;900308744:1;E.S.P. Gecelca 3 S.A.S.;00;000;01935
923272282;900346154:6;E.S.P. Aguas de Puerto Wilches S.A.S.;68;575;01576
923272310;900370026:2;E.S.P. de Acueducto, Alcantarillado y Aseo de Ocamonte S.A.;68;498;01725
923272311;900342704:9;E.S.P. Empresa de Acueducto, Alcantarillado y Aseo de Silvania S.A.;25;743;01684
923272312;900319788:0;E.S.P. Aguas de Villahermosa S.A.S.;73;870;01582
923272313;830508349:8;E.S.P. Empresa Solidaria de Servicios Públicos de Chinavita;15;172;01860
923272318;900328126:3;E.S.P. de Moniquirá S.A.;15;469;01761
923272319;900342579:4;Sistema Estratégico de Transporte Público de Santa Marta S.A.S.;47;001;03457
923272320;900303642:4;Instituto Municipal de Recreación, Deporte y Cultura - Tinjacá;15;808;02715
923272321;900402277:3;E.S.P. Empresa de Servicios Públicos de Guadalupe S.A.S;05;315;01749
923272322;900064780:6;E.S.P. y Domiciliarios de Acueducto y Alcantarillado de el Carmen de Bolívar S.A.;13;244;01804
923272324;900403616:1;Empresa Férrea Regional S.A.S.;11;000;02136
923272325;900395709:2;Metro Sabanas S.A.S.;70;001;02976
923272326;900383243:0;E.S.P. Empresas Públicas de Cañasgordas S.A.;05;138;01882
923272327;900263306:1;E.S.P. Confineña de Servicios Públicos S.A.;68;209;01612
923272328;890980477:2;Centro de Bienestar del Anciano San Antonio - Sonsón;05;756;00347
923272331;900378564:1;E.S.P. del Valle de San José S.A.;68;855;01789
923272332;900318086:4;E.S.P. de Guatavita S.A.;25;326;01751
923272341;900322822:4;E.S.P. de Sácama S.A.;85;315;01771
923272345;900413030:9;Instituto Distrital de las Artes;11;001;02646
923272347;900258115:1;Asociación de Municipios del Golfo de Morrosquillo;23;001;00139
923272348;900401903:1;E.S.P. Empresa de Servicio Público de Aseo de Yotoco S.A.S.;76;890;01704
923272349;900296577:2;E.S.P. de Agua Potable y Saneamiento Básico S.A.S.;52;224;01727
923272350;900409332:2;E.S.P. Aguas de Malambo S.A.;08;433;01572
923272358;830053105:3;PAP PAR Banco Cafetero en Liquidación;00;000;03107
923272365;900402458:1;E.S.P. de la Palmeña S.A.S.;68;524;01754
923272366;900386285:3;E.S.P. de Cáchira S.A.S.;54;128;01735
923272367;900372918:6;Montería Ciudad Amable S.A.S.;23;001;03015
923272368;900298372:9;E.P.S.S. Capital Salud S.A.S.;11;001;00636
923272370;801002325:3;E.S.E. Hospital San Camilo;63;111;01380
923272371;900409107:1;Intervial Colombia S.A.S.;00;000;00165
923272373;900406856:6;Instituto Municipal para el Deporte y la Recreación de Ibagué;73;001;02751
923272374;900413850:1;E.S.P. Empresa Regional de Acueducto y Saneamiento Básico S.A.S.;73;770;01856
923272375;900395462:9;E.S.P. Aguas y Aseo del Macizo S.A.;41;359;01597
923272376;900403698:5;E.S.P. de San Antonio del Tequendama S.A.;25;645;01625
923272378;900135863:4;E.S.P. Empresa Mixta Municipal de Servicios Públicos S.A.;17;653;01839
923272383;900412476:5;E.S.P. Empresa de Acueducto, Alcantarillado y Aseo de Buenavista S.A.;70;110;01661
923272384;817004686:4;Asociación de Municipios del Norte del Cauca RPG;19;698;00145
923272385;817002111:2;E.S.P. de Acueducto, Alcantarillado y Aseo - Tambo;19;256;01721
923272386;817000320:6;Fondo Municipal de Vivienda de Interés Social y Reforma Urbana de Puerto Tejada;19;573;02314
923272387;817000689:8;Instituto Municipal del Deporte y la Recreación - Puerto Tejada;19;573;02739
923272388;900103747:0;Asociación de la Red para la Atención Prehospitalaria y de Urgencias del Altiplano del Oriente Antioqueño - En liquidación ;05;000;00107
923272389;900321949:6;E.S.P. Domiciliarios de Buriticá S.A.;05;113;01801
923272390;900387716:0;Frigorífico Quilichao E.I.C.E. - En Liquidación;19;698;02346
923272391;900371611:6;E.S.P. Domiciliarios de la Provincia de Márquez S.A.;15;189;01624
923272392;900091096:0;Instituto Municipal de Cultura y Turismo de Puerto Tejada;19;573;02669
923272393;900450205:8;Fondo Adaptación;00;000;02240
923272394;899999090:2;Tesoro Nacional;00;000;03573
923272395;899999090:2;Servicio de la Deuda Pública Nacional ;00;000;00604
923272396;900364103:7;E.S.P. de Barichara S.A.;68;079;01733
923272397;900400990:8;E.S.P. Empresas Públicas de San Rafael S.A.;05;667;01907
923272398;900425129:0;Instituto de Cultura y Patrimonio de Antioquia;05;000;02534
923272399;900431288:8;E.S.P. Empresas Públicas de Nilo S.A.S.;25;488;01899
923272400;900245864:3;E.S.P. Empresas Públicas de Ituango S.A.;05;361;01893
923272401;900409409:0;E.S.P. de Giraldo S.A.;05;306;01748
923272402;900457461:9;Ministerio de Justicia y del Derecho;00;000;02989
923272403;900262923:1;E.S.P. Empresas Públicas de Betulia S.A.;05;093;01879
923272404;900351747:3;E.S.P. Empresas Públicas de San Andrés de Cuerquia S.A.;05;647;01905
923272405;900267885:2;E.S.P. Servipuli S.A.;25;580;01981
923272406;900397543:6;E.S.P. de Soracá S.A.;15;764;01778
923272407;830053630:9;Patrimonio Autónomo de Administración y Pago E.S.E. Rafael Uribe Uribe Cont 019;00;000;03140
923272408;900426075:6;Instituto Municipal de Cultura, Turismo, Recreación y Deporte de Nilo;25;488;02672
923272409;900410524:1;E.S.P. Empresa de Acueducto, Alcantarillado y Aseo de Guasca S.A.;25;322;01666
923272410;900263189:6;E.S.P. Empresas Públicas de Algeciras S.A.;41;020;01876
923272411;900423722:1;E.S.P. de Leiva S.A.S.;52;405;01757
923272412;900463725:2;Ministerio de Vivienda, Ciudad y Territorio;00;000;02996
923272413;900412723:1;Instituto de Cultura y Turismo de Ventaquemada;15;861;02539
923272414;900457885:8;Sistemas Inteligentes en Red S.A.S.;00;000;03459
923272415;900333452:1;E.S.P. Vallecaucana de Aguas S.A.;76;000;01990
923272416;900467239:2;U.A.E. Autoridad Nacional de Licencias Ambientales;00;000;03629
923272417;900413900:1;Fondo para Consolidación del Patrimonio Autónomo Pensional de Cartago;76;147;02324
923272418;830016624:7;Parques Nacionales Naturales de Colombia;00;000;03136
923272419;900475780:1;Unidad Nacional de Protección;00;000;03674
923272420;900475460:8;Departamento Administrativo de Dirección Nacional de Inteligencia;00;000;00614
923272421;900474727:4;Ministerio de Salud y Protección Social;00;000;02993
923272422;900399994:3;E.S.P. Empresa de Acueducto, Alcantarillado y Aseo de Labranzagrande S.A.;15;377;01667
923272423;900478966:6;Unidad Nacional para la Gestión del Riesgo de Desastres;00;000;03675
923272424;900477235:6;U.A.E Migración Colombia;00;000;03665
923272425;900479658:7;Unidad de Planificación de Tierras Rurales, Adecuación de Tierras y Usos Agropecuarios;00;000;03668
923272426;900479669:8;U.A.E. Autoridad Nacional de Acuicultura y Pesca;00;000;03628
923272427;900437344:1;E.S.P. Aguas con Futuro S.A.;15;632;01559
923272428;900440889:2;E.S.P. Central Hidroeléctrica Juan García S.A.S;05;000;01608
923272430;900477169:8;Agencia para la Reincorporación y la Normalización.;00;000;00019
923272432;900484852:1;Agencia Presidencial de Cooperación Internacional de Colombia;00;000;00027
923272433;900483991:0;Agencia Nacional Inmobiliaria  Virgilio Barco Vargas ;00;000;02160
923272435;900150224:0;E.S.P. Empresas Públicas de Hispania S.A.;05;353;01890
923272436;900492141:5;Centro de Memoria Histórica;00;000;00361
923272438;900490473:6;Unidad de Atención y Reparación Integral a las Víctimas;00;000;03676
923272440;900494393:3;U.A.E. Instituto Nacional de Metrología;00;000;03652
923272441;900498879:9;U.A.E. de Gestión de Restitución de Tierras Despojadas;00;000;03640
923272442;900331439:4;E.S.P. Empresa de Servicios de Nobsa S.A.;15;491;01709
923272443;900250257:2;E.S.P. Empresa de Alumbrado Público de Toluviejo;70;823;01685
923272444;900323358:2;Sistema Estratégico de Transporte Público de Pasajeros de Popayán Movilidad Futura S.A.S;19;001;03456
923272446;800123756:1;E.S.P. Empresa de Servicios Públicos Municipales - La Unión Nariño;52;399;01818
923272447;900517804:1;Sistema General de Regalías;00;000;03458
923272448;900505060:5;Administradora del Monopolio Rentístico de los Juegos de Suerte y Azar E.I.C.E.;00;000;00623
923272449;830153105:3;PAR E.S.E. Antonio Nariño;00;000;03119
923272456;900297728:2;E.S.P. Impulsadora del Desarrollo Armónico Sostenible S.A.;76;736;01946
923272458;845000005:2;Instituto Municipal de Deporte y Recreación de Mitú;97;001;02663
923272459;900507741:1;U.A.E Agencia Nacional de Defensa Jurídica del Estado;00;000;00023
923272460;900500018:2;Agencia Nacional de Minería;00;000;00025
923272461;900407338:7;E.S.P. Empresa de Servicios Públicos de Guaduas S.A. - Aguas del Capira;25;320;01750
923272462;900514813:2;U.A.E - Agencia Nacional de Contratación Pública- Colombia Compra Eficiente;00;000;00022
923272463;900487655:9;E.S.P. Sabanalarga Empresa de Servicios Públicos S.A.;85;300;01957
923272464;900142579:6;E.S.E. Centro de Salud Virgen de Lourdes;52;110;00831
923272466;830053105:3;PA E.S.E. Hospital Universitario de Barranquilla - En Liquidación;08;001;03080
923272467;900523392:1;Unidad de Servicios Penitenciarios y Carcelarios ;00;000;03669
923272469;900106191:1;E.S.P. Aguas Canal del Dique S.A.;13;140;01558
923272470;900336004:7;Colpensiones - Fondo de Vejez;00;000;00432
923272471;900336004:7;Colpensiones - Fondo de Invalidez;00;000;00430
923272472;900336004:7;Colpensiones - Fondo de Sobrevivientes;00;000;00431
923272473;900336004:7;Colpensiones Sistema de Ahorro de Beneficios Periódicos;00;000;00433
923272474;900063583:7;E.S.P. Agua Rica AAA S.A.;18;592;01557
923272475;900517646:2; Autoridad Nacional de Televisión (ANTV) - En Liquidación ;00;000;00166
923272476;900528648:4;U.A.E. Agencia del Inspector General de Tributos, Rentas y Contribuciones Parafiscales;00;000;03625
923272478;900531210:3;Cenit Transporte y Logística de Hidrocarburos S.A.S.;00;000;00331
923272479;900403874:5;Centro Cultural de Exposiciones y Convenciones Poleka Kasue Sociedad de Economía Mixta S.A.S.;66;682;00346
923272480;900522279:2;Instituto de Tránsito y Transporte de Pitalito;41;551;02591
923272481;900081194:1;Fondo Cuenta Especial de Entidades Descentralizadas en Liquidación del Distrito de Santa Marta;47;001;02243
923272482;900284830:1;E.S.P. de Lejanías - Meta;50;400;01758
923272483;900515140:9;E.S.P. Empresas Públicas de San Luis S.A.S.;15;763;01906
923272484;900477448:8;E.S.P. Domiciliarios de Valparaiso S.A.S.;70;678;01811
923272485;900266932:6;Administrador del Patrimonio Escindido de Empresas Varias de Medellín E.S.P.;52;786;00014
923272489;812006467:9;E.S.P. Empresa de Servicios Públicos de Buenavista - Córdoba;23;068;01734
923272490;900499642:5;E.S.P. Empresas Públicas de Suaza S.A.;50;251;01910
923272491;900323339:2;Instituto Municipal para la Recreación y el Deporte de los Patios;76;000;02762
923272493;900252778:7;E.S.P. Aguas Andaki S.A.;18;094;03783
923272495;900505535:1;Instituto Municipal de Deporte y Cultura de Morales - Bolívar;13;473;03785
923272496;899999090:2;Fondo Nacional de Pensiones de las Entidades Territoriales;00;000;03954
923272498;814000988:4;Junta Municipal de Deportes - Chachagüí;52;240;03786
923272499;900381617:2;E.S.P. Empresa Aguas de Nuquí S.A.;27;495;03787
923272500;900481517:3;E.S.P. de Cucunubá S.A.S.;25;224;03788
923272501;900015871:9;Banco Inmobiliario de Floridablanca;76;000;03789
923272503;900283400:1;E.S.P. Serviteatinosamaca S.A.;15;646;03791
923272504;804015963:3;Escuela de Capacitación Municipal Floridablanca;68;276;03792
923272505;900525416:9;E.S.P. Empresa de Aseo Supía;17;777;03793
923272512;900555127:3;E.S.P. Empresa de Servicios Públicos Domiciliarios de Peque S.A.;05;543;03794
923272513;900404948:6;Sistema Integrado de Transporte de Valledupar S.A.S.;05;483;03795
923272517;900348513:6;E.S.P. Aguas de Chitaraque S.A.;52;258;03796
923272518;900581943:7;E.S.P. Aguas Mocoa S.A.;86;001;03797
923272519;900306983:4;E.S.P. Empresa de Acueducto Alcantarillado y Aseo del Municipio de Chalan S.A.;52;427;03798
